"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US55035","Eau Claire County, Wisconsin","10671","null","1711","null","27058","null","2698","null","47229","null","3316","null","70450","null","3660","null","139220","null","11770","null","231753","null","31366","null",
"0500000US55039","Fond du Lac County, Wisconsin","13472","null","1718","null","33650","null","2139","null","53221","null","1911","null","74738","null","2733","null","137857","null","8898","null","225546","null","24086","null",
"0500000US55055","Jefferson County, Wisconsin","15383","null","2144","null","36232","null","2572","null","54747","null","3043","null","78987","null","3886","null","142212","null","12600","null","218214","null","32804","null",
"0500000US55059","Kenosha County, Wisconsin","11676","null","1736","null","29996","null","2937","null","51107","null","3922","null","79937","null","5855","null","164359","null","21593","null","281826","null","75261","null",
"0500000US55063","La Crosse County, Wisconsin","11333","null","2311","null","31220","null","2821","null","49686","null","3119","null","74710","null","3474","null","155234","null","26715","null","271803","null","102045","null",
"0500000US55071","Manitowoc County, Wisconsin","15151","null","1644","null","32054","null","1659","null","48783","null","2414","null","71866","null","3360","null","124252","null","8035","null","186297","null","22190","null",
"0500000US55073","Marathon County, Wisconsin","14045","null","1210","null","32284","null","1827","null","51565","null","2303","null","76674","null","2683","null","154683","null","13432","null","271389","null","46071","null",
"0500000US55079","Milwaukee County, Wisconsin","8839","null","415","null","23292","null","700","null","40817","null","905","null","65173","null","1303","null","138701","null","5125","null","233382","null","15765","null",
"0500000US55087","Outagamie County, Wisconsin","15502","null","1460","null","35282","null","2568","null","56390","null","2950","null","80403","null","3401","null","144018","null","11270","null","232088","null","38367","null",
"0500000US55089","Ozaukee County, Wisconsin","19165","null","2501","null","44459","null","4208","null","73600","null","4600","null","109174","null","6604","null","271799","null","32576","null","508899","null","94076","null",
"0500000US55097","Portage County, Wisconsin","11794","null","1905","null","31228","null","2810","null","49584","null","3193","null","70273","null","3796","null","135246","null","14561","null","225383","null","50653","null",
"0500000US55101","Racine County, Wisconsin","14065","null","1352","null","33220","null","1917","null","53396","null","2521","null","77960","null","3524","null","149818","null","10270","null","245709","null","29623","null",
"0500000US55105","Rock County, Wisconsin","11957","null","1130","null","28964","null","1649","null","47452","null","2272","null","71210","null","2884","null","126323","null","7387","null","187289","null","23782","null",
"0500000US55109","St. Croix County, Wisconsin","15986","null","2858","null","39764","null","3680","null","61205","null","5455","null","87022","null","5658","null","170189","null","34986","null","297310","null","118039","null",
"0500000US55117","Sheboygan County, Wisconsin","15313","null","1568","null","33583","null","2325","null","51113","null","2691","null","75283","null","3477","null","148925","null","14980","null","252023","null","51228","null",
"0500000US55127","Walworth County, Wisconsin","14112","null","1965","null","32473","null","2928","null","53022","null","4677","null","81157","null","5036","null","155227","null","15133","null","256717","null","49588","null",
"0500000US55131","Washington County, Wisconsin","18095","null","1986","null","42692","null","3110","null","67841","null","3455","null","93338","null","3445","null","173210","null","32108","null","295293","null","121861","null",
"0500000US55133","Waukesha County, Wisconsin","18266","null","1501","null","44665","null","2064","null","72422","null","2607","null","103539","null","2965","null","212468","null","10501","null","372726","null","32061","null",
"0500000US55139","Winnebago County, Wisconsin","12196","null","1337","null","28840","null","2272","null","47804","null","2871","null","72130","null","3407","null","161517","null","16186","null","306175","null","51750","null",
"0500000US55141","Wood County, Wisconsin","12050","null","1623","null","28087","null","2105","null","45791","null","2444","null","67197","null","3187","null","125077","null","12305","null","209730","null","40891","null",
"0500000US56021","Laramie County, Wyoming","16250","null","1512","null","34869","null","3269","null","55183","null","4802","null","81599","null","4785","null","146836","null","13066","null","227110","null","41221","null",
"0500000US56025","Natrona County, Wyoming","14628","null","1443","null","30997","null","3074","null","52269","null","4253","null","83124","null","6159","null","161331","null","15211","null","264156","null","45833","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","1947","null","802","null","8680","null","1262","null","16887","null","2087","null","30647","null","2903","null","69488","null","11020","null","120675","null","38655","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","4577","null","538","null","13174","null","957","null","23134","null","1668","null","38225","null","2105","null","83872","null","5216","null","133964","null","9968","null",
"0500000US72025","Caguas Municipio, Puerto Rico","3283","null","621","null","11649","null","1019","null","21157","null","1787","null","35998","null","2846","null","86245","null","7734","null","142994","null","16592","null",
"0500000US72031","Carolina Municipio, Puerto Rico","4616","null","734","null","14503","null","1211","null","25656","null","1648","null","42169","null","2068","null","88126","null","10414","null","152744","null","35834","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","6612","null","1354","null","19770","null","2176","null","36309","null","3179","null","57550","null","4223","null","156624","null","33390","null","310596","null","116762","null",
"0500000US72097","Mayagüez Municipio, Puerto Rico","1051","null","564","null","7453","null","1027","null","14260","null","1180","null","24097","null","1908","null","70524","null","20906","null","145984","null","77774","null",
"0500000US72113","Ponce Municipio, Puerto Rico","1693","null","328","null","8127","null","702","null","16459","null","1429","null","30442","null","2141","null","83270","null","10722","null","162385","null","36198","null",
"0500000US72127","San Juan Municipio, Puerto Rico","1897","null","302","null","10374","null","607","null","21562","null","1086","null","39946","null","1841","null","115925","null","8316","null","229257","null","26776","null",
"0500000US72135","Toa Alta Municipio, Puerto Rico","5681","null","1287","null","15346","null","2314","null","28764","null","3578","null","49987","null","6154","null","97811","null","13147","null","152329","null","37209","null",
"0500000US72137","Toa Baja Municipio, Puerto Rico","4248","null","1064","null","12968","null","1441","null","21342","null","1695","null","34167","null","3560","null","68913","null","5739","null","98770","null","10864","null",
