"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US54011","Cabell County, West Virginia","7698","1029","null","null","20382","2122","null","null","38676","null","4006","null","62878","null","3874","null","129904","15795","null","null","222780","43374","null","null",
"0500000US54033","Harrison County, West Virginia","10381","1797","null","null","28070","4293","null","null","49431","null","4125","null","74235","null","5606","null","150929","17715","null","null","253736","57567","null","null",
"0500000US54039","Kanawha County, West Virginia","11477","1217","null","null","28236","1830","null","null","44897","null","2240","null","69014","null","2950","null","144066","10913","null","null","249192","35026","null","null",
"0500000US54061","Monongalia County, West Virginia","7257","1991","null","null","26367","2587","null","null","45848","null","3823","null","80709","null","6420","null","183582","14320","null","null","312515","36293","null","null",
"0500000US54081","Raleigh County, West Virginia","9926","1922","null","null","23044","2435","null","null","37570","null","3418","null","59750","null","6350","null","118689","10286","null","null","175905","22957","null","null",
"0500000US54107","Wood County, West Virginia","9977","1277","null","null","24540","1998","null","null","40629","null","2765","null","63664","null","4315","null","149093","26208","null","null","286620","88011","null","null",
"0500000US55009","Brown County, Wisconsin","14426","1244","null","null","33492","1911","null","null","54962","null","2775","null","82844","null","2828","null","160025","10054","null","null","250901","25208","null","null",
"0500000US55025","Dane County, Wisconsin","16621","889","null","null","40766","1531","null","null","65584","null","1773","null","98364","null","2758","null","212337","9638","null","null","375399","31053","null","null",
"0500000US55027","Dodge County, Wisconsin","16055","1542","null","null","34659","2057","null","null","55312","null","3274","null","80071","null","2690","null","139503","8339","null","null","212512","27752","null","null",
"0500000US55035","Eau Claire County, Wisconsin","13835","1513","null","null","32979","2591","null","null","52594","null","3521","null","76905","null","4945","null","160178","18220","null","null","282728","59272","null","null",
"0500000US55039","Fond du Lac County, Wisconsin","14846","1816","null","null","35439","2508","null","null","57933","null","3511","null","84196","null","4104","null","162480","14139","null","null","273777","44984","null","null",
"0500000US55055","Jefferson County, Wisconsin","18119","1855","null","null","39677","3192","null","null","62041","null","3345","null","87126","null","3798","null","150770","11522","null","null","234445","34379","null","null",
"0500000US55059","Kenosha County, Wisconsin","14616","1544","null","null","34537","2140","null","null","56097","null","3293","null","86277","null","4146","null","171913","17458","null","null","295724","59142","null","null",
"0500000US55063","La Crosse County, Wisconsin","14309","1399","null","null","31585","1988","null","null","49687","null","2883","null","77498","null","3546","null","193839","23067","null","null","386055","78224","null","null",
"0500000US55071","Manitowoc County, Wisconsin","13597","1505","null","null","31046","2375","null","null","50000","null","3239","null","73854","null","3298","null","131858","8603","null","null","202392","21470","null","null",
"0500000US55073","Marathon County, Wisconsin","15285","1441","null","null","34804","1956","null","null","55558","null","2435","null","81432","null","2935","null","176340","16600","null","null","335174","54471","null","null",
"0500000US55079","Milwaukee County, Wisconsin","9631","489","null","null","26716","783","null","null","45762","null","1055","null","71961","null","1249","null","160262","5518","null","null","289489","17976","null","null",
"0500000US55087","Outagamie County, Wisconsin","16994","1196","null","null","36753","2029","null","null","59135","null","3019","null","89460","null","3488","null","160312","7724","null","null","240916","22368","null","null",
"0500000US55089","Ozaukee County, Wisconsin","18935","2882","null","null","50351","4722","null","null","79073","null","3945","null","110354","null","5018","null","296170","43232","null","null","668365","148685","null","null",
"0500000US55097","Portage County, Wisconsin","13228","1830","null","null","33168","3109","null","null","57706","null","3778","null","84194","null","4788","null","163965","13493","null","null","279704","41872","null","null",
"0500000US55101","Racine County, Wisconsin","15198","1421","null","null","35368","2494","null","null","58842","null","2646","null","87563","null","3078","null","167316","9719","null","null","270735","29509","null","null",
"0500000US55105","Rock County, Wisconsin","13009","1658","null","null","32756","2241","null","null","54000","null","2802","null","79095","null","2927","null","148180","9819","null","null","248825","30012","null","null",
"0500000US55109","St. Croix County, Wisconsin","21437","2312","null","null","45476","4634","null","null","71952","null","5183","null","104569","null","5281","null","177174","14886","null","null","276452","45347","null","null",
"0500000US55117","Sheboygan County, Wisconsin","14777","1477","null","null","35358","2591","null","null","57331","null","2688","null","83369","null","3161","null","151799","8068","null","null","245799","25939","null","null",
"0500000US55127","Walworth County, Wisconsin","12739","1699","null","null","34188","2729","null","null","57829","null","3246","null","85728","null","4197","null","160770","11412","null","null","253414","27980","null","null",
"0500000US55131","Washington County, Wisconsin","20780","1853","null","null","46622","2862","null","null","69797","null","3320","null","99331","null","3211","null","173173","9820","null","null","260153","29127","null","null",
"0500000US55133","Waukesha County, Wisconsin","21771","1171","null","null","49996","1692","null","null","77993","null","2313","null","113839","null","2587","null","246675","13214","null","null","448194","43280","null","null",
"0500000US55139","Winnebago County, Wisconsin","14866","1411","null","null","33457","2013","null","null","52888","null","2360","null","77076","null","3013","null","164176","17815","null","null","295961","59841","null","null",
"0500000US55141","Wood County, Wisconsin","12482","2239","null","null","32384","2554","null","null","50311","null","3591","null","76119","null","4022","null","141648","11775","null","null","229110","35130","null","null",
"0500000US56021","Laramie County, Wyoming","14586","2844","null","null","36158","4264","null","null","61209","null","6315","null","93790","null","7736","null","195236","26674","null","null","356577","84330","null","null",
"0500000US56025","Natrona County, Wyoming","12942","2474","null","null","33663","3213","null","null","53690","null","4655","null","87472","null","6736","null","182157","29189","null","null","343564","101472","null","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","1364","771","null","null","8279","1313","null","null","15950","null","1634","null","26065","null","2629","null","59499","7979","null","null","97673","24590","null","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","3465","566","null","null","13864","1065","null","null","25018","null","1637","null","41173","null","1999","null","86035","5722","null","null","139838","15459","null","null",
"0500000US72025","Caguas Municipio, Puerto Rico","3309","811","null","null","12478","1187","null","null","22882","null","2531","null","40936","null","3509","null","99778","10495","null","null","165807","30189","null","null",
"0500000US72031","Carolina Municipio, Puerto Rico","5077","833","null","null","15829","1272","null","null","27305","null","2265","null","46742","null","3059","null","109755","14608","null","null","207718","48435","null","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","5472","1242","null","null","18154","2818","null","null","36512","null","4157","null","67759","null","8702","null","221982","37073","null","null","467473","119977","null","null",
"0500000US72097","Mayagüez Municipio, Puerto Rico","418","326","null","null","5543","1030","null","null","13135","null","1566","null","25803","null","2940","null","67501","10668","null","null","125989","33308","null","null",
