"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US54033","Harrison County, West Virginia","14432","null","3265","null","34292","null","3092","null","52478","null","4552","null","85051","null","7533","null","171741","null","17091","null","261832","36869","null","null",
"0500000US54039","Kanawha County, West Virginia","10716","null","1311","null","30878","null","3119","null","55550","null","4157","null","85601","null","5162","null","201720","null","22662","null","383510","67258","null","null",
"0500000US54061","Monongalia County, West Virginia","9304","null","3079","null","30318","null","3816","null","56658","null","6081","null","99268","null","10057","null","249221","null","31002","null","447972","75486","null","null",
"0500000US54081","Raleigh County, West Virginia","6401","null","2505","null","23984","null","4478","null","40931","null","5653","null","72692","null","7926","null","170780","null","39381","null","303239","140942","null","null",
"0500000US54107","Wood County, West Virginia","11610","null","2052","null","30269","null","4263","null","54870","null","6166","null","90997","null","8536","null","197083","null","33264","null","376000","117474","null","null",
"0500000US55009","Brown County, Wisconsin","16649","null","2082","null","41670","null","2550","null","66555","null","3086","null","99997","null","3595","null","213501","null","23989","null","394063","80175","null","null",
"0500000US55017","Chippewa County, Wisconsin","15509","null","2385","null","36455","null","4344","null","60226","null","4786","null","88500","null","5758","null","167540","null","20757","null","272826","67276","null","null",
"0500000US55025","Dane County, Wisconsin","16790","null","1108","null","47080","null","1653","null","78010","null","2307","null","123647","null","3162","null","243701","null","8916","null","399214","25636","null","null",
"0500000US55027","Dodge County, Wisconsin","18136","null","2778","null","41483","null","2555","null","64730","null","4772","null","92330","null","4081","null","169660","null","12316","null","273755","36005","null","null",
"0500000US55035","Eau Claire County, Wisconsin","16862","null","2242","null","41589","null","3196","null","63857","null","3196","null","98112","null","5547","null","203321","null","27347","null","359313","90215","null","null",
"0500000US55039","Fond du Lac County, Wisconsin","19117","null","3063","null","45438","null","3488","null","68875","null","4426","null","100047","null","4633","null","189567","null","18818","null","319468","62443","null","null",
"0500000US55055","Jefferson County, Wisconsin","19837","null","2624","null","45459","null","3180","null","68971","null","3873","null","98731","null","3624","null","188226","null","20963","null","336476","72204","null","null",
"0500000US55059","Kenosha County, Wisconsin","15858","null","2547","null","45061","null","3756","null","71114","null","3331","null","106886","null","6177","null","223072","null","21209","null","391126","69719","null","null",
"0500000US55063","La Crosse County, Wisconsin","15214","null","2035","null","37492","null","2971","null","60727","null","4183","null","93073","null","5622","null","212149","null","30346","null","407973","107601","null","null",
"0500000US55071","Manitowoc County, Wisconsin","13009","null","2399","null","36743","null","3358","null","58485","null","3987","null","89325","null","5634","null","173748","null","17341","null","293809","53120","null","null",
"0500000US55073","Marathon County, Wisconsin","18031","null","1871","null","45053","null","3028","null","74147","null","3801","null","105158","null","3497","null","197829","null","14908","null","321739","42464","null","null",
"0500000US55079","Milwaukee County, Wisconsin","11316","null","773","null","33331","null","1161","null","56676","null","1439","null","89609","null","1947","null","204203","null","8556","null","368048","28153","null","null",
"0500000US55087","Outagamie County, Wisconsin","20434","null","1698","null","48618","null","2750","null","73634","null","3126","null","108600","null","4143","null","221026","null","17275","null","392247","53213","null","null",
"0500000US55089","Ozaukee County, Wisconsin","24373","null","3002","null","54961","null","4371","null","87533","null","6459","null","138807","null","7805","null","335327","null","46190","null","642967","130139","null","null",
"0500000US55097","Portage County, Wisconsin","17851","null","2900","null","42785","null","3554","null","65852","null","3750","null","94769","null","4773","null","173813","null","13229","null","270354","34031","null","null",
"0500000US55101","Racine County, Wisconsin","17148","null","1893","null","42532","null","2745","null","68796","null","2870","null","103043","null","5137","null","220073","null","28821","null","402480","105497","null","null",
"0500000US55105","Rock County, Wisconsin","16611","null","1810","null","41935","null","3072","null","66621","null","3145","null","96981","null","4388","null","173309","null","12782","null","277945","42642","null","null",
"0500000US55109","St. Croix County, Wisconsin","28364","null","3475","null","60382","null","5186","null","93202","null","8579","null","135888","null","8341","null","241262","null","20000","null","355678","56744","null","null",
"0500000US55111","Sauk County, Wisconsin","21081","null","2534","null","45499","null","3828","null","71396","null","4709","null","98954","null","5273","null","188152","null","21552","null","310232","73947","null","null",
"0500000US55117","Sheboygan County, Wisconsin","17130","null","2557","null","41853","null","3113","null","62600","null","3227","null","95609","null","4761","null","197501","null","16148","null","338983","48484","null","null",
"0500000US55127","Walworth County, Wisconsin","15174","null","2425","null","42251","null","3761","null","69856","null","4562","null","103335","null","4691","null","242309","null","41461","null","488553","139161","null","null",
"0500000US55131","Washington County, Wisconsin","24617","null","2571","null","55195","null","3131","null","83261","null","4567","null","118504","null","4427","null","215340","null","18967","null","348223","64896","null","null",
"0500000US55133","Waukesha County, Wisconsin","25001","null","1637","null","59595","null","2320","null","94336","null","2653","null","137140","null","3929","null","291627","null","16965","null","511425","51009","null","null",
"0500000US55139","Winnebago County, Wisconsin","17585","null","1603","null","40251","null","2484","null","64324","null","3258","null","97361","null","3768","null","175914","null","8425","null","269439","20653","null","null",
"0500000US55141","Wood County, Wisconsin","15486","null","1852","null","35264","null","2642","null","53537","null","3371","null","85366","null","5803","null","185437","null","17740","null","305071","54737","null","null",
"0500000US56021","Laramie County, Wyoming","15082","null","3113","null","38382","null","4421","null","61708","null","5232","null","96000","null","7022","null","180072","null","18246","null","297545","63726","null","null",
"0500000US56025","Natrona County, Wyoming","14040","null","3575","null","37563","null","4818","null","63680","null","4589","null","92059","null","5826","null","205487","null","29941","null","392502","95150","null","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","1500","null","744","null","9552","null","1517","null","18418","null","2206","null","33238","null","3562","null","71995","null","8770","null","124016","25851","null","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","3303","null","870","null","13714","null","1255","null","26076","null","1938","null","44277","null","2421","null","101853","null","11358","null","178326","40310","null","null",
"0500000US72025","Caguas Municipio, Puerto Rico","4108","null","1104","null","14442","null","1735","null","26381","null","2224","null","43822","null","4163","null","123712","null","19974","null","243001","55851","null","null",
"0500000US72031","Carolina Municipio, Puerto Rico","5882","null","1028","null","17842","null","1773","null","30579","null","2440","null","50006","null","3230","null","102612","null","10096","null","171736","28944","null","null",
